location,name,freq,weighting,n_factors,date,ret
usa,momentum,monthly,vw_cap,1,1926-04-30,-0.00932504384272321
usa,momentum,monthly,vw_cap,1,1926-05-31,0.0184112174078378
usa,momentum,monthly,vw_cap,2,1926-06-30,-0.0354253942282815
usa,momentum,monthly,vw_cap,3,1926-07-31,-0.012577094403215
usa,momentum,monthly,vw_cap,3,1926-08-31,0.018323588985855
usa,momentum,monthly,vw_cap,3,1926-09-30,0.0295210084120065
usa,momentum,monthly,vw_cap,4,1926-10-31,0.0155388405106078
usa,momentum,monthly,vw_cap,4,1926-11-30,0.0102984930283274
usa,momentum,monthly,vw_cap,4,1926-12-31,-0.00973844396154794
usa,momentum,monthly,vw_cap,6,1927-01-31,0.0116160017695902
usa,momentum,monthly,vw_cap,6,1927-02-28,-0.00210519413483067
usa,momentum,monthly,vw_cap,6,1927-03-31,0.0340232421963277
usa,momentum,monthly,vw_cap,6,1927-04-30,0.0275674451329887
usa,momentum,monthly,vw_cap,6,1927-05-31,0.0369401546261898
usa,momentum,monthly,vw_cap,6,1927-06-30,0.0162100775498
usa,momentum,monthly,vw_cap,6,1927-07-31,0.0175526059785543
usa,momentum,monthly,vw_cap,6,1927-08-31,-0.00464006033450828
usa,momentum,monthly,vw_cap,6,1927-09-30,0.0287899681478992
usa,momentum,monthly,vw_cap,6,1927-10-31,0.000732778782839591
usa,momentum,monthly,vw_cap,6,1927-11-30,0.00429158907099751
usa,momentum,monthly,vw_cap,6,1927-12-31,0.0137025934640716
usa,momentum,monthly,vw_cap,6,1928-01-31,0.0120232313544508
usa,momentum,monthly,vw_cap,6,1928-02-29,-0.0060079988606014
usa,momentum,monthly,vw_cap,6,1928-03-31,0.0303010114528628
usa,momentum,monthly,vw_cap,6,1928-04-30,-0.0103851573310158
usa,momentum,monthly,vw_cap,6,1928-05-31,0.0272486074503248
usa,momentum,monthly,vw_cap,6,1928-06-30,0.00152208250879442
usa,momentum,monthly,vw_cap,6,1928-07-31,0.0143409158530721
usa,momentum,monthly,vw_cap,6,1928-08-31,0.0406092326965401
usa,momentum,monthly,vw_cap,6,1928-09-30,0.0221841219611572
usa,momentum,monthly,vw_cap,6,1928-10-31,0.0387810489022446
usa,momentum,monthly,vw_cap,6,1928-11-30,0.0486629360416187
usa,momentum,monthly,vw_cap,6,1928-12-31,0.0268818721854745
usa,momentum,monthly,vw_cap,6,1929-01-31,0.0269071939017951
usa,momentum,monthly,vw_cap,6,1929-02-28,0.0195617672997107
usa,momentum,monthly,vw_cap,6,1929-03-31,-0.017388436452296
usa,momentum,monthly,vw_cap,6,1929-04-30,0.0233843662069006
usa,momentum,monthly,vw_cap,6,1929-05-31,0.0102434245790979
usa,momentum,monthly,vw_cap,6,1929-06-30,0.060406379279351
usa,momentum,monthly,vw_cap,6,1929-07-31,0.0353725470386516
usa,momentum,monthly,vw_cap,6,1929-08-31,0.0618258615782767
usa,momentum,monthly,vw_cap,6,1929-09-30,0.0212867747799376
usa,momentum,monthly,vw_cap,6,1929-10-31,0.0185009485419428
usa,momentum,monthly,vw_cap,6,1929-11-30,0.0102182533078059
usa,momentum,monthly,vw_cap,6,1929-12-31,0.0121414581545547
usa,momentum,monthly,vw_cap,6,1930-01-31,-0.0550649880429101
usa,momentum,monthly,vw_cap,6,1930-02-28,-0.0103733445460661
usa,momentum,monthly,vw_cap,6,1930-03-31,-0.0266763823686294
usa,momentum,monthly,vw_cap,6,1930-04-30,0.0240680136818577
usa,momentum,monthly,vw_cap,6,1930-05-31,-0.000941664327295654
usa,momentum,monthly,vw_cap,6,1930-06-30,0.0367420019698205
usa,momentum,monthly,vw_cap,6,1930-07-31,-0.017378605257102
usa,momentum,monthly,vw_cap,6,1930-08-31,0.0317368039279408
usa,momentum,monthly,vw_cap,6,1930-09-30,0.0711280305622471
usa,momentum,monthly,vw_cap,6,1930-10-31,0.0530884804650457
usa,momentum,monthly,vw_cap,6,1930-11-30,-0.00602044132026778
usa,momentum,monthly,vw_cap,6,1930-12-31,0.094724937658465
usa,momentum,monthly,vw_cap,6,1931-01-31,-0.084809263957333
usa,momentum,monthly,vw_cap,6,1931-02-28,-0.125972891817664
usa,momentum,monthly,vw_cap,6,1931-03-31,0.0840738231449691
usa,momentum,monthly,vw_cap,6,1931-04-30,0.057990498750259
usa,momentum,monthly,vw_cap,6,1931-05-31,0.0514676277860042
usa,momentum,monthly,vw_cap,6,1931-06-30,-0.153366140918267
usa,momentum,monthly,vw_cap,6,1931-07-31,0.0830583537906972
usa,momentum,monthly,vw_cap,6,1931-08-31,0.0000884744638409652
usa,momentum,monthly,vw_cap,6,1931-09-30,0.0520786903124596
usa,momentum,monthly,vw_cap,6,1931-10-31,0.00934026294634061
usa,momentum,monthly,vw_cap,6,1931-11-30,0.0750761868863374
usa,momentum,monthly,vw_cap,6,1931-12-31,0.124828878117268
usa,momentum,monthly,vw_cap,6,1932-01-31,-0.104619586697209
usa,momentum,monthly,vw_cap,6,1932-02-29,0.00189169836518154
usa,momentum,monthly,vw_cap,6,1932-03-31,0.0992403561863588
usa,momentum,monthly,vw_cap,6,1932-04-30,0.0525443882300097
usa,momentum,monthly,vw_cap,6,1932-05-31,0.142566843345128
usa,momentum,monthly,vw_cap,6,1932-06-30,-0.0120669099716015
usa,momentum,monthly,vw_cap,6,1932-07-31,-0.396250531085333
usa,momentum,monthly,vw_cap,6,1932-08-31,-0.487022989178148
usa,momentum,monthly,vw_cap,6,1932-09-30,-0.00682364363122818
usa,momentum,monthly,vw_cap,6,1932-10-31,-0.0412902345004284
usa,momentum,monthly,vw_cap,6,1932-11-30,-0.0268721208505019
usa,momentum,monthly,vw_cap,6,1932-12-31,0.0373391826374904
usa,momentum,monthly,vw_cap,6,1933-01-31,-0.0100109611023563
usa,momentum,monthly,vw_cap,6,1933-02-28,0.0216138871329361
usa,momentum,monthly,vw_cap,6,1933-03-31,0.0119399395009484
usa,momentum,monthly,vw_cap,6,1933-04-30,-0.162469169014532
usa,momentum,monthly,vw_cap,6,1933-05-31,-0.100667259935634
usa,momentum,monthly,vw_cap,6,1933-06-30,-0.0106762581596384
usa,momentum,monthly,vw_cap,6,1933-07-31,-0.0123585427013578
usa,momentum,monthly,vw_cap,6,1933-08-31,0.0564483404263662
usa,momentum,monthly,vw_cap,6,1933-09-30,0.0163884422758868
usa,momentum,monthly,vw_cap,6,1933-10-31,-0.01569879641785
usa,momentum,monthly,vw_cap,6,1933-11-30,0.0203751816915669
usa,momentum,monthly,vw_cap,6,1933-12-31,0.0043920196558429
usa,momentum,monthly,vw_cap,6,1934-01-31,-0.120390696036015
usa,momentum,monthly,vw_cap,6,1934-02-28,0.00100070450968423
usa,momentum,monthly,vw_cap,6,1934-03-31,0.0169383658287607
usa,momentum,monthly,vw_cap,6,1934-04-30,-0.0293242698809268
usa,momentum,monthly,vw_cap,6,1934-05-31,0.000425786261707039
usa,momentum,monthly,vw_cap,6,1934-06-30,0.00973022566969741
usa,momentum,monthly,vw_cap,6,1934-07-31,0.098059526748827
usa,momentum,monthly,vw_cap,6,1934-08-31,-0.0260390091431738
usa,momentum,monthly,vw_cap,6,1934-09-30,-0.00414722193807337
usa,momentum,monthly,vw_cap,6,1934-10-31,0.041588493253282
usa,momentum,monthly,vw_cap,6,1934-11-30,-0.0130732071150544
usa,momentum,monthly,vw_cap,6,1934-12-31,0.0197315639973577
usa,momentum,monthly,vw_cap,6,1935-01-31,0.0399838292308862
usa,momentum,monthly,vw_cap,6,1935-02-28,0.0982835341264977
usa,momentum,monthly,vw_cap,6,1935-03-31,0.00229385846706617
usa,momentum,monthly,vw_cap,6,1935-04-30,-0.0497038725241698
usa,momentum,monthly,vw_cap,6,1935-05-31,-0.0317514537213405
usa,momentum,monthly,vw_cap,6,1935-06-30,-0.0162324563244571
usa,momentum,monthly,vw_cap,6,1935-07-31,-0.0299467507887853
usa,momentum,monthly,vw_cap,6,1935-08-31,-0.0256446957131709
usa,momentum,monthly,vw_cap,6,1935-09-30,0.0482750187125948
usa,momentum,monthly,vw_cap,6,1935-10-31,0.0315650609925911
usa,momentum,monthly,vw_cap,6,1935-11-30,-0.0209740910519908
usa,momentum,monthly,vw_cap,6,1935-12-31,0.0313549820288353
usa,momentum,monthly,vw_cap,6,1936-01-31,0.0399010214617704
usa,momentum,monthly,vw_cap,6,1936-02-29,0.0211278393197518
usa,momentum,monthly,vw_cap,6,1936-03-31,0.0144530487078041
usa,momentum,monthly,vw_cap,6,1936-04-30,-0.0557004649264089
usa,momentum,monthly,vw_cap,6,1936-05-31,0.0160422389758331
usa,momentum,monthly,vw_cap,6,1936-06-30,0.00507638616400763
usa,momentum,monthly,vw_cap,6,1936-07-31,0.022187953361949
usa,momentum,monthly,vw_cap,6,1936-08-31,0.00682387378756199
usa,momentum,monthly,vw_cap,6,1936-09-30,0.00505006217253756
usa,momentum,monthly,vw_cap,6,1936-10-31,0.00459931342440663
usa,momentum,monthly,vw_cap,6,1936-11-30,0.0065749534772058
usa,momentum,monthly,vw_cap,6,1936-12-31,0.00378596281123193
usa,momentum,monthly,vw_cap,6,1937-01-31,0.00415791884937907
usa,momentum,monthly,vw_cap,6,1937-02-28,0.0131211812610419
usa,momentum,monthly,vw_cap,6,1937-03-31,0.0427355684785182
usa,momentum,monthly,vw_cap,6,1937-04-30,-0.0368257097136302
usa,momentum,monthly,vw_cap,6,1937-05-31,0.00283029804838318
usa,momentum,monthly,vw_cap,6,1937-06-30,0.00322358613045503
usa,momentum,monthly,vw_cap,6,1937-07-31,-0.0304534726998217
usa,momentum,monthly,vw_cap,6,1937-08-31,0.00720996379099261
usa,momentum,monthly,vw_cap,6,1937-09-30,-0.0140506210213697
usa,momentum,monthly,vw_cap,6,1937-10-31,0.00247339397212219
usa,momentum,monthly,vw_cap,6,1937-11-30,-0.00076977808925238
usa,momentum,monthly,vw_cap,6,1937-12-31,0.0572989914307798
usa,momentum,monthly,vw_cap,6,1938-01-31,-0.0191315823642496
usa,momentum,monthly,vw_cap,6,1938-02-28,-0.0351990460575384
usa,momentum,monthly,vw_cap,6,1938-03-31,0.143346443778136
usa,momentum,monthly,vw_cap,6,1938-04-30,-0.0631005633572419
usa,momentum,monthly,vw_cap,6,1938-05-31,0.064062998412
usa,momentum,monthly,vw_cap,6,1938-06-30,-0.240160732377565
usa,momentum,monthly,vw_cap,6,1938-07-31,-0.0478733453807554
usa,momentum,monthly,vw_cap,6,1938-08-31,0.0378312928988662
usa,momentum,monthly,vw_cap,6,1938-09-30,0.00947782146843766
usa,momentum,monthly,vw_cap,6,1938-10-31,-0.039351428560628
usa,momentum,monthly,vw_cap,6,1938-11-30,0.0116980282683378
usa,momentum,monthly,vw_cap,6,1938-12-31,0.0225380567989608
usa,momentum,monthly,vw_cap,6,1939-01-31,-0.0364842677779756
usa,momentum,monthly,vw_cap,6,1939-02-28,0.0182231778439087
usa,momentum,monthly,vw_cap,6,1939-03-31,-0.0271571083274981
usa,momentum,monthly,vw_cap,6,1939-04-30,0.00502230991659315
usa,momentum,monthly,vw_cap,6,1939-05-31,0.00037584814184706
usa,momentum,monthly,vw_cap,6,1939-06-30,0.0710424812397959
usa,momentum,monthly,vw_cap,6,1939-07-31,-0.0414300672051132
usa,momentum,monthly,vw_cap,6,1939-08-31,0.0512616050152222
usa,momentum,monthly,vw_cap,6,1939-09-30,-0.296879912691169
usa,momentum,monthly,vw_cap,6,1939-10-31,0.0102363862550108
usa,momentum,monthly,vw_cap,6,1939-11-30,-0.0335992884549667
usa,momentum,monthly,vw_cap,6,1939-12-31,0.0318041734501002
usa,momentum,monthly,vw_cap,6,1940-01-31,-0.00224453937535398
usa,momentum,monthly,vw_cap,6,1940-02-29,0.0206190502824349
usa,momentum,monthly,vw_cap,6,1940-03-31,0.0119499452457846
usa,momentum,monthly,vw_cap,6,1940-04-30,0.021901262888208
usa,momentum,monthly,vw_cap,6,1940-05-31,0.0156854224653568
usa,momentum,monthly,vw_cap,6,1940-06-30,-0.0204792325737621
usa,momentum,monthly,vw_cap,6,1940-07-31,-0.0104360530625748
usa,momentum,monthly,vw_cap,6,1940-08-31,-0.0282308989646305
usa,momentum,monthly,vw_cap,6,1940-09-30,-0.013426033598591
usa,momentum,monthly,vw_cap,6,1940-10-31,-0.0387033492246095
usa,momentum,monthly,vw_cap,6,1940-11-30,-0.0045870777129013
usa,momentum,monthly,vw_cap,6,1940-12-31,0.0126816858278806
usa,momentum,monthly,vw_cap,6,1941-01-31,-0.0396609835016603
usa,momentum,monthly,vw_cap,6,1941-02-28,0.00236161795063457
usa,momentum,monthly,vw_cap,6,1941-03-31,0.0134067866688797
usa,momentum,monthly,vw_cap,6,1941-04-30,0.0251903807270123
usa,momentum,monthly,vw_cap,6,1941-05-31,0.0108161452745781
usa,momentum,monthly,vw_cap,6,1941-06-30,-0.0157354448504541
usa,momentum,monthly,vw_cap,6,1941-07-31,0.0115894565792604
usa,momentum,monthly,vw_cap,6,1941-08-31,0.00541770620981245
usa,momentum,monthly,vw_cap,6,1941-09-30,-0.00382266145930452
usa,momentum,monthly,vw_cap,6,1941-10-31,0.0289268282085413
usa,momentum,monthly,vw_cap,6,1941-11-30,0.0279926410871947
usa,momentum,monthly,vw_cap,6,1941-12-31,-0.00955389874093196
usa,momentum,monthly,vw_cap,6,1942-01-31,-0.0650083412837299
usa,momentum,monthly,vw_cap,6,1942-02-28,0.00265391209578974
usa,momentum,monthly,vw_cap,6,1942-03-31,0.0073732481960832
usa,momentum,monthly,vw_cap,6,1942-04-30,-0.00890379403355474
usa,momentum,monthly,vw_cap,6,1942-05-31,-0.0470509660879403
usa,momentum,monthly,vw_cap,6,1942-06-30,-0.0126033616930748
usa,momentum,monthly,vw_cap,6,1942-07-31,0.0057091314329841
usa,momentum,monthly,vw_cap,6,1942-08-31,0.00193810141961206
usa,momentum,monthly,vw_cap,6,1942-09-30,0.00424649732236138
usa,momentum,monthly,vw_cap,6,1942-10-31,-0.00698342779510997
usa,momentum,monthly,vw_cap,6,1942-11-30,0.0058348364377418
usa,momentum,monthly,vw_cap,6,1942-12-31,0.018351202379564
usa,momentum,monthly,vw_cap,6,1943-01-31,-0.0295292714216471
usa,momentum,monthly,vw_cap,6,1943-02-28,-0.00427060199974835
usa,momentum,monthly,vw_cap,6,1943-03-31,0.0401508304463592
usa,momentum,monthly,vw_cap,6,1943-04-30,0.0470405807757202
usa,momentum,monthly,vw_cap,6,1943-05-31,0.0362640395520491
usa,momentum,monthly,vw_cap,6,1943-06-30,-0.00634706239931374
usa,momentum,monthly,vw_cap,6,1943-07-31,-0.0416767704120157
usa,momentum,monthly,vw_cap,6,1943-08-31,0.00730827952061614
usa,momentum,monthly,vw_cap,6,1943-09-30,0.00548778059677831
usa,momentum,monthly,vw_cap,6,1943-10-31,-0.00496561597820391
usa,momentum,monthly,vw_cap,6,1943-11-30,-0.00474553133940342
usa,momentum,monthly,vw_cap,6,1943-12-31,0.0100825701584989
usa,momentum,monthly,vw_cap,6,1944-01-31,-0.0159617090829884
usa,momentum,monthly,vw_cap,6,1944-02-29,-0.00751654034031126
usa,momentum,monthly,vw_cap,6,1944-03-31,0.0126262874767479
usa,momentum,monthly,vw_cap,6,1944-04-30,0.00701273522928113
usa,momentum,monthly,vw_cap,6,1944-05-31,0.0184660739218278
usa,momentum,monthly,vw_cap,6,1944-06-30,-0.0208921055251385
usa,momentum,monthly,vw_cap,6,1944-07-31,-0.0131475718268418
usa,momentum,monthly,vw_cap,6,1944-08-31,0.0274340280087262
usa,momentum,monthly,vw_cap,6,1944-09-30,-0.0098695141940274
usa,momentum,monthly,vw_cap,6,1944-10-31,-0.0114916762034449
usa,momentum,monthly,vw_cap,6,1944-11-30,-0.00112625951682931
usa,momentum,monthly,vw_cap,6,1944-12-31,0.0113271057867514
usa,momentum,monthly,vw_cap,6,1945-01-31,-0.0202960406628654
usa,momentum,monthly,vw_cap,6,1945-02-28,0.0168126500864073
usa,momentum,monthly,vw_cap,6,1945-03-31,-0.0225954235982543
usa,momentum,monthly,vw_cap,6,1945-04-30,0.0242353350468342
usa,momentum,monthly,vw_cap,6,1945-05-31,-0.00971003759226427
usa,momentum,monthly,vw_cap,6,1945-06-30,0.0200197941755771
usa,momentum,monthly,vw_cap,6,1945-07-31,-0.0182579299170568
usa,momentum,monthly,vw_cap,6,1945-08-31,-0.0192257116930911
usa,momentum,monthly,vw_cap,6,1945-09-30,0.00549576881642081
usa,momentum,monthly,vw_cap,6,1945-10-31,-0.0118956855518456
usa,momentum,monthly,vw_cap,6,1945-11-30,0.0161169194606899
usa,momentum,monthly,vw_cap,6,1945-12-31,0.0148952432548552
usa,momentum,monthly,vw_cap,6,1946-01-31,0.0175108601454774
usa,momentum,monthly,vw_cap,6,1946-02-28,-0.00767206209372811
usa,momentum,monthly,vw_cap,6,1946-03-31,0.0144388511448651
usa,momentum,monthly,vw_cap,6,1946-04-30,0.0323217271093299
usa,momentum,monthly,vw_cap,6,1946-05-31,-0.00397537227447153
usa,momentum,monthly,vw_cap,6,1946-06-30,-0.0181453039427185
usa,momentum,monthly,vw_cap,6,1946-07-31,0.00217482882581689
usa,momentum,monthly,vw_cap,6,1946-08-31,-0.00064369213706499
usa,momentum,monthly,vw_cap,6,1946-09-30,0.0273366758841388
usa,momentum,monthly,vw_cap,6,1946-10-31,0.0114489931762501
usa,momentum,monthly,vw_cap,6,1946-11-30,0.0184380248578418
usa,momentum,monthly,vw_cap,6,1946-12-31,0.00300176334481419
usa,momentum,monthly,vw_cap,6,1947-01-31,-0.0543283930865858
usa,momentum,monthly,vw_cap,6,1947-02-28,-0.0111336419845026
usa,momentum,monthly,vw_cap,6,1947-03-31,0.0206805842549089
usa,momentum,monthly,vw_cap,6,1947-04-30,0.030043457603064
usa,momentum,monthly,vw_cap,6,1947-05-31,0.0240326453718153
usa,momentum,monthly,vw_cap,6,1947-06-30,-0.00416269340864764
usa,momentum,monthly,vw_cap,6,1947-07-31,-0.0260599451605778
usa,momentum,monthly,vw_cap,6,1947-08-31,0.0193295527097026
usa,momentum,monthly,vw_cap,6,1947-09-30,0.00687451328273676
usa,momentum,monthly,vw_cap,6,1947-10-31,0.00633127020563597
usa,momentum,monthly,vw_cap,6,1947-11-30,0.0286475746383172
usa,momentum,monthly,vw_cap,6,1947-12-31,0.0298559148454425
usa,momentum,monthly,vw_cap,6,1948-01-31,-0.0440067952430639
usa,momentum,monthly,vw_cap,6,1948-02-29,0.00942594540164644
usa,momentum,monthly,vw_cap,6,1948-03-31,0.00593820584143527
usa,momentum,monthly,vw_cap,6,1948-04-30,0.0332462097786018
usa,momentum,monthly,vw_cap,6,1948-05-31,0.00161342941306204
usa,momentum,monthly,vw_cap,6,1948-06-30,0.0233532439363335
usa,momentum,monthly,vw_cap,6,1948-07-31,-0.0183701768033531
usa,momentum,monthly,vw_cap,6,1948-08-31,0.000652806249906025
usa,momentum,monthly,vw_cap,6,1948-09-30,0.000225742841051329
usa,momentum,monthly,vw_cap,6,1948-10-31,0.00647517526878837
usa,momentum,monthly,vw_cap,6,1948-11-30,0.0101678455725521
usa,momentum,monthly,vw_cap,6,1948-12-31,0.0159687505834448
usa,momentum,monthly,vw_cap,6,1949-01-31,-0.0190930404671176
usa,momentum,monthly,vw_cap,6,1949-02-28,0.00869029838739924
usa,momentum,monthly,vw_cap,6,1949-03-31,-0.0158870768182587
usa,momentum,monthly,vw_cap,6,1949-04-30,0.0337461416423949
usa,momentum,monthly,vw_cap,6,1949-05-31,0.02646598953405
usa,momentum,monthly,vw_cap,6,1949-06-30,-0.00187048117430657
usa,momentum,monthly,vw_cap,6,1949-07-31,-0.0213493642708905
usa,momentum,monthly,vw_cap,6,1949-08-31,-0.00298749880473749
usa,momentum,monthly,vw_cap,6,1949-09-30,-0.00582175335238437
usa,momentum,monthly,vw_cap,6,1949-10-31,0.002462283485159
usa,momentum,monthly,vw_cap,6,1949-11-30,0.019069684120753
usa,momentum,monthly,vw_cap,6,1949-12-31,-0.00532327954504389
usa,momentum,monthly,vw_cap,6,1950-01-31,-0.015695659120335
usa,momentum,monthly,vw_cap,6,1950-02-28,0.0158440762574051
usa,momentum,monthly,vw_cap,6,1950-03-31,0.00336149036237725
usa,momentum,monthly,vw_cap,6,1950-04-30,0.0114753642007296
usa,momentum,monthly,vw_cap,6,1950-05-31,0.00127884747708781
usa,momentum,monthly,vw_cap,6,1950-06-30,-0.0175726360576578
usa,momentum,monthly,vw_cap,6,1950-07-31,0.00879237428809304
usa,momentum,monthly,vw_cap,6,1950-08-31,0.00617756566431763
usa,momentum,monthly,vw_cap,6,1950-09-30,-0.0188127127579533
usa,momentum,monthly,vw_cap,6,1950-10-31,0.0116150484067737
usa,momentum,monthly,vw_cap,6,1950-11-30,0.0388026405433895
