Dates,Portfolio1,Portfolio2,Portfolio3,Portfolio4,Portfolio5,Portfolio6,,,RX = Mean,HML = P6 - P1
5/31/1996,-0.0210262092984843,-0.00233999449112376,-0.00014773751979541,0.00179000537927693,-0.00439707643395204,0.00847789873772632,,,-0.29%,2.95%
6/28/1996,-0.00918105131236663,-0.000769857969489807,-0.00119687421336201,0.00420457925784479,0.000859268498641597,0.00555751669696219,,,-0.01%,1.47%
7/31/1996,0.0311011048395747,0.0299071391121841,0.011476233877699,0.00981095657763109,0.00937076991179797,-0.00453420010816877,,,1.45%,-3.56%
8/30/1996,-0.0119202109797766,-0.00706535735562269,-0.0114192731020077,-0.00212534415775212,0.00145967603463737,0.00723699573049049,,,-0.40%,1.92%
9/30/1996,-0.0390546016465858,-0.0338776305489812,-0.0246451774448431,-0.000646867216604674,-0.00953734734037265,6.48068593344891E-05,,,-1.79%,3.91%
10/31/1996,-0.0148302182007544,0.00634616502248153,0.0067047380261529,0.00547653556612632,0.0125648381329821,0.00419409796804909,,,0.34%,1.90%
11/29/1996,-0.0193045451207328,-0.0187121458771394,-0.0161412435951873,-0.00647800993147607,-0.0158627203268419,0.0135029498259499,,,-1.05%,3.28%
12/31/1996,-0.0290931875714384,-0.0162077464974446,-0.0072155778410406,-0.00578114135279845,-0.012796277446561,-0.00312936255111684,,,-1.24%,2.60%
1/31/1997,-0.0517079605915377,-0.0203885028109777,-0.0559198504424799,-0.0324911329101812,-0.0302841634352726,-0.0192784195734899,,,-3.50%,3.24%
2/28/1997,-0.0224373306068931,-0.0307533001257744,-0.0205234434454476,-0.00501204688182269,-0.00244870979078728,-0.0120537939251498,,,-1.55%,1.04%
3/31/1997,0.00149209032547895,0.0110740883379936,-0.0028305808209274,0.00308696067006375,0.00781459332536587,0.00692177202731048,,,0.46%,0.54%
4/30/1997,-0.043129408256134,-0.0333842050238822,-0.0272361332489643,-0.0152588341863841,-0.00957546495057839,-0.0115685767933991,,,-2.34%,3.16%
5/30/1997,0.0320251800336746,0.00936396491691616,0.00864768184691036,-0.00578788099203553,0.00268734477110799,0.00731237756867504,,,0.90%,-2.47%
6/30/1997,-0.0108462965370572,-0.0243421819343443,-0.0119631818409444,-0.00385532645705577,-0.00120679725841735,0.00245422787281156,,,-0.83%,1.33%
7/31/1997,-0.0473024572613253,-0.0418504218853182,-0.0356708200793754,-0.0168691572408792,-0.0288120637210387,-0.0531938207240453,,,-3.73%,-0.59%
8/29/1997,0.00870488699767569,0.0131190123011774,0.00140132366854144,0.00639031171355771,-0.000594364289599936,-0.0287937187392619,,,0.00%,-3.75%
9/30/1997,0.0147448523314448,0.0137910928917466,0.0199587699726504,-0.00653637427537097,0.00479273213462323,-0.0261461754675547,,,0.34%,-4.09%
10/31/1997,0.0226432489451505,0.0114587272315784,0.000356787790461821,-0.00426934019800154,0.00693496119938626,-0.0351901406128596,,,0.03%,-5.78%
11/28/1997,-0.0320435351658288,-0.0257227706075784,-0.0234635807089594,-0.0147413928654553,-0.00808374099717835,0.000466436528439177,,,-1.73%,3.25%
12/31/1997,-0.0231129564460921,-0.0195170623879625,-0.0215582241515842,-0.0459552008538381,-0.0345185628381423,-0.0716147872481173,,,-3.60%,-4.85%
1/30/1998,-0.0123194384922841,-0.0217771839738196,-0.00962820795912915,-0.0153664619746061,-0.10008196206774,-0.0182071451279769,,,-2.96%,-0.59%
2/27/1998,0.00366531886289208,0.00598905167323991,0.0139421936054903,0.0226278790621356,0.0214751385762741,0.0827829243569377,,,2.51%,7.91%
3/31/1998,-0.0291231682633036,-0.0155847599488388,-0.0119165270835249,-0.00489659015483612,0.0095200512300766,-0.0055817162315663,,,-0.96%,2.35%
4/30/1998,0.0226417733429832,0.0266206494313646,0.0052502586808396,0.00758165560933782,0.00350007415396941,0.0205858632419917,,,1.44%,-0.21%
5/29/1998,-0.00336315086964606,0.00272759272034456,-0.0190008176878946,-0.013222277633641,-0.0087678261925687,-0.0485905727328516,,,-1.50%,-4.52%
6/30/1998,-0.0142569072288348,-0.0152737887235736,-0.00935009964531937,-0.00781943261342299,-0.0103098355829359,-0.0730250869887065,,,-2.17%,-5.88%
7/31/1998,0.00419679809749431,0.0103803891048363,-0.0032312674939924,-0.00657955106493161,0.0199337105931267,0.036196297561529,,,1.01%,3.20%
8/31/1998,0.0122234261832142,0.00191367307525468,-0.0217750936530629,-0.00473073889024428,-0.0241133594064666,0.00894054635431372,,,-0.46%,-0.33%
9/30/1998,0.0481864780505441,0.0496165749557365,0.0318101705279504,0.03856787415114,0.0320076104524052,0.0634299242476046,,,4.39%,1.52%
10/30/1998,0.0414416867304367,0.0107481547231467,0.0253598750701894,-2.79101516233782E-05,0.0119973308784046,0.0801087316245043,,,2.83%,3.87%
11/30/1998,-0.0281056122433979,-0.0225875645038734,-0.0224540924937585,-0.000358850641469988,-0.000431238589539751,0.00281314708824645,,,-1.19%,3.09%
12/31/1998,0.0217712433466982,0.00998763451162348,0.0129673400373845,-0.00478419673680755,-0.00274709333970775,0.00854278110476936,,,0.76%,-1.32%
1/29/1999,-0.0307921538889191,0.0130198645728176,-0.00393328083072811,0.00884912594840462,-0.0245753880276925,-0.0191494593614411,,,-0.94%,1.16%
2/26/1999,-0.0247030912442897,-0.0313249753727725,-0.00589669672059734,-0.0194648876787585,-0.0201142450098234,0.00379956746851811,,,-1.63%,2.85%
3/31/1999,-0.00847526331386281,-0.00147166620254807,0.00132155372808701,-0.00077616013165116,0.00058467868989398,0.0233527207128572,,,0.24%,3.18%
4/30/1999,-0.0110545179648697,0.0112062685368763,0.0113063311046515,-0.0016861156632085,0.00785889149252828,0.0330429746848039,,,0.84%,4.41%
5/31/1999,-0.0162456121966439,-0.0216465981478702,-0.00931144739465045,-0.00232916992114013,-0.00616321344880136,-0.00556045612751135,,,-1.02%,1.07%
6/30/1999,-0.0047301697512615,-0.00382680237652322,0.00760668281379592,-0.003353154154105,0.00442487200929165,0.0536233845093038,,,0.90%,5.84%
7/30/1999,0.03227125874298,0.0131129602109178,0.00055893415141417,0.000758049445569842,0.00750701368155021,0.0165647579310519,,,1.18%,-1.57%
8/31/1999,0.00199316619213194,-0.0183202080557586,0.00173053261426467,-0.00761396797153749,-0.0131807619868045,-0.013894008639392,,,-0.82%,-1.59%
9/30/1999,0.0066527521195171,0.00485136480418127,-0.00428550892175572,0.00426751050261695,0.00104579851573858,-0.00653510523342167,,,0.10%,-1.32%
10/29/1999,0.000972719969520669,-0.0162145989559388,-0.00257272731705457,-0.0128758359233273,0.0214219394422761,0.0391737457916347,,,0.50%,3.82%
11/30/1999,-0.0206505694379939,-0.0190015957545469,-0.0162691687882228,-0.00773795627194923,-0.00790932796586721,-0.017856202538057,,,-1.49%,0.28%
12/31/1999,-0.004083530835676,0.00128608755707216,0.0133658775721442,-8.27999597607931E-07,0.0126651841383183,0.00956976480277503,,,0.55%,1.37%
1/31/2000,-0.0247423786710874,-0.0189845584240861,-0.0242795266502315,-0.00755428906929617,-0.0158006688615678,-0.0074401852075157,,,-1.65%,1.73%
2/29/2000,-0.0169192471419876,-0.0116511875269967,-0.0177590735661738,-0.0104687047227395,-0.00359113910695733,0.00201928205744739,,,-0.97%,1.89%
3/31/2000,0.0161555415912787,-0.0122376436105346,0.00792330637607841,0.00237588465767402,-0.00382866202069232,-0.00230772605514014,,,0.13%,-1.85%
4/28/2000,-0.0247161778589797,-0.0445439209283128,-0.0326070204178617,-0.00510176419834532,-0.0227238261736288,-0.0200544190973782,,,-2.50%,0.47%
5/31/2000,0.0024936715433975,-0.00832723425983936,-0.0148468101965142,-0.0158072009605146,-0.012721133089449,-0.0156364704181233,,,-1.08%,-1.81%
6/30/2000,0.0208667022624164,0.0210582425563901,0.0345661545960456,0.000606102973065237,0.00890125102974268,0.0017601291904181,,,1.46%,-1.91%
7/31/2000,-0.0287220716167123,-0.027680901229606,-0.0173764089859024,-0.0288223591161278,-0.016117226856389,0.00035133688384017,,,-1.97%,2.91%
8/31/2000,-0.0128142885008713,-0.0329607664472977,-0.00392043710002851,-0.0225867619988385,-0.00119547578869914,0.00524466555746943,,,-1.14%,1.81%
9/29/2000,-0.0110287764272861,-0.0176122295943612,-0.00433046529922743,-0.0281982974361012,-0.0144517156643106,-0.0161946273494629,,,-1.53%,-0.52%
10/31/2000,-0.0261298061529983,-0.0310530005926835,-0.025558722863969,-0.00766140786720182,-0.0335276794314998,-0.0361264930290036,,,-2.67%,-1.00%
11/30/2000,0.00159265462294603,0.0199591610358458,-0.00491670578512277,0.00839451431370053,0.00162438833415504,0.0103934810258663,,,0.62%,0.88%
12/29/2000,0.0260427683720205,0.0574014623727969,0.0279164969828821,0.0319565087984655,0.0298173783459713,-0.00640872728560601,,,2.78%,-3.25%
1/31/2001,-0.0140235517107508,-0.00463735447841301,-0.00989212279235829,0.00396949102839195,-0.00598032834465634,0.0179039403852181,,,-0.21%,3.19%
2/28/2001,-0.0140753543330912,-0.012336366767709,-0.00757002241818476,-0.0106640359437934,-0.0198120143373028,-0.00365987742999466,,,-1.14%,1.04%
3/30/2001,-0.044635028198865,-0.0474764657595242,-0.0151171784857079,-0.0227514876445172,-0.0280197102222224,-0.0185597059458956,,,-2.94%,2.61%
4/30/2001,-0.00198205036273476,0.00425911512033683,0.00934993968319668,0.0149055228957213,0.00929659861831977,8.73832215016607E-05,,,0.60%,0.21%
5/31/2001,0.0027393959639936,-0.0170623359665742,-0.00286336540864888,-0.0283777256886922,-0.0193117097478152,0.000372763517733396,,,-1.08%,-0.24%
6/29/2001,-0.0200361268191945,-0.00331408263516175,-0.000708319807779671,0.00123513365967061,-0.000378900924221733,0.00254491544723171,,,-0.34%,2.26%
7/31/2001,0.0094934011877101,0.0130343099577527,0.00893983202254386,0.0118254229802727,0.0221542856493298,-0.0014446736797178,,,1.07%,-1.09%
8/31/2001,0.0386417138526384,-0.000132762400273675,0.0143583849446164,0.027690241176721,0.0179246567734738,0.0236526075170848,,,2.04%,-1.50%
9/28/2001,0.00507296424106851,-0.00102628918858842,-0.0133510860983455,0.00284190945964339,-0.0187539185399218,-0.0209981282605775,,,-0.77%,-2.61%
10/31/2001,-0.0232649422845799,-6.06315253400454E-06,-0.00563617433435493,0.00400447677600879,-0.00464948374695436,0.00065566265451017,,,-0.48%,2.39%
11/30/2001,-0.00391105943742032,2.27049176122485E-05,-0.00236453761530312,-0.000704257606548723,0.00719409413088705,-0.00347803585423236,,,-0.05%,0.04%
12/31/2001,-0.0257499558107818,-0.00522782622650656,-0.00722286510626598,0.00458051277941866,0.0162141682857308,-0.0118403900703317,,,-0.49%,1.39%
1/31/2002,-0.0111374314681444,-0.000131855949694393,-0.0276910841855664,-0.0111395938212638,-0.000538760505585906,0.0509903668238788,,,0.01%,6.21%
2/28/2002,0.00149642580045661,-0.00198271655183255,0.00690625754252569,0.0114019206776137,0.00787436768145805,-0.00421911706524361,,,0.36%,-0.57%
3/29/2002,0.00400054989170071,0.0020009620973219,0.00788646148370392,0.0199713605252296,0.0167451284877758,0.0276154487514364,,,1.30%,2.36%
4/30/2002,0.0220521300533201,0.00550310704066734,0.02041080826759,0.0224324174037417,0.0271656108784506,0.0245978323999247,,,2.04%,0.25%
5/31/2002,0.0243897211335657,0.00686297077395162,0.0256557714860736,0.0399093517177594,0.0480024913733471,0.0123330994770724,,,2.62%,-1.21%
6/28/2002,0.0297006377731197,0.00456368563891543,0.0327970003306526,0.0507561446147865,0.0253658927303403,-0.0134872206472229,,,2.16%,-4.32%
7/31/2002,-0.00172811312161272,-0.00316697762047488,-0.0127116928426294,-0.00792259891441891,-0.0183146202411445,-0.00666069685094745,,,-0.84%,-0.49%
8/30/2002,-0.00248833863918255,-0.00119103988769861,0.0034710460264307,-0.000809500265192303,0.0019539182600174,0.0132554326505827,,,0.24%,1.57%
9/30/2002,-0.0110906904685176,-0.00629752150451299,0.000482415183980178,0.00537454895433173,-0.00320475783880331,0.00433570754895359,,,-0.17%,1.54%
10/31/2002,0.000751538994500423,0.00358627638277245,-0.00233321913471102,0.00515331117523848,0.0131783245568134,0.024079517164056,,,0.74%,2.33%
11/29/2002,-0.00217465793876886,-0.00127549275112143,0.00239331955142308,0.00649998317342479,0.00926770987162973,0.0448340910797005,,,0.99%,4.70%
12/31/2002,0.0306992530587307,0.00160192306304399,0.0216304788354436,0.0400290985962994,0.0176910986333015,0.0324325158539466,,,2.40%,0.17%
1/31/2003,-0.000102003830858094,0.000223498408564893,0.0220429332043113,0.0189097444463778,0.0232600163321338,0.000971211752944753,,,1.09%,0.11%
2/28/2003,0.00552682207822555,-0.000178316274610513,0.0063448157917243,-0.00345812574146953,0.0115221271415978,0.00958668811798128,,,0.49%,0.41%
3/31/2003,-0.00360795038390782,-0.000772763924743736,0.00793465546847505,-0.00584852491208562,-0.00152425954946497,-0.00156918523471755,,,-0.09%,0.20%
4/30/2003,-0.00440920394237454,0.000361470911766443,0.0223387331334973,0.02805410105513,0.0238082920238252,0.0673194450318503,,,2.29%,7.17%
5/30/2003,0.0170127932219963,0.00680077098688137,0.0291811800121062,0.0457531877233544,0.0344074264863308,0.0154533087874441,,,2.48%,-0.16%
6/30/2003,-0.013223201506857,-0.0018026834390657,-0.0204405347532082,0.000647205892950697,-0.00851066785629601,-0.000135968391565896,,,-0.72%,1.31%
7/31/2003,-0.0024244353832121,0.000245820393147966,-0.0192175179873496,-0.0209196085926608,-0.00264842708868099,0.00309742777808416,,,-0.70%,0.55%
8/29/2003,0.00581263009721678,0.00529932983751141,-0.0198098615906805,-0.0118616762268539,-0.0086148741833709,0.00551876981790657,,,-0.39%,-0.03%
9/30/2003,0.0325564092500784,0.00896747295482891,0.0546545575899371,0.0435678302948322,0.0325404118834193,0.0351373051159834,,,3.46%,0.26%
10/31/2003,-0.00154661011732127,3.79080224928163E-05,-0.00213158520121837,0.00383388847061922,0.0122940954212894,-0.00621769538424014,,,0.10%,-0.47%
11/28/2003,0.0114229152854271,0.00603413053306751,0.0129736885747963,0.0262006388048585,0.00570368548547895,0.0275647903280187,,,1.50%,1.61%
12/31/2003,0.0174082977262549,0.00433576708876282,0.0361322282078291,0.0301353250158284,0.0275461804920421,0.0232054670730954,,,2.31%,0.58%
1/30/2004,0.00213367448016186,0.00333789950902466,-0.0181674699605556,-0.025666355638119,0.00531829985809684,0.00691927084387358,,,-0.44%,0.48%
2/27/2004,-0.0101380557885398,-0.00176317062375328,0.00547282008242572,-0.00133662975873808,0.0110220670575177,0.0204017134452673,,,0.39%,3.05%
3/31/2004,0.0165186332183382,0.0125913369230803,-0.00413732828657698,0.00102525400685882,0.00817697732737147,0.0147497307238988,,,0.82%,-0.18%
4/30/2004,-0.022623842382794,-0.00913476947011171,-0.00962832436287425,-0.0257138329834727,-0.0405085675913848,-0.0371942761527942,,,-2.41%,-1.46%
5/31/2004,0.00225519197938026,-0.000542292483873413,0.0133652667525223,0.0179926823236656,0.0112748035660426,0.020306372270093,,,1.08%,1.81%
6/30/2004,-0.00283025692478708,-0.00573547486016454,-0.0101790895723126,0.00088028908091306,0.00277639921125092,0.0141100410178178,,,-0.02%,1.69%
7/30/2004,-0.0132640306799247,-0.00281068795839701,-0.00787606815983194,-0.00649316486232363,0.00522505567378373,0.00778419893672331,,,-0.29%,2.10%
8/31/2004,0.00560290945721109,0.00425866982304421,0.0129217859319135,0.00284074684856583,0.00074483722923116,-0.0012669328727676,,,0.42%,-0.69%
9/30/2004,0.00296698903401738,0.0104998344778298,0.028448688589955,0.00963329019900028,0.019613938775139,0.0213733771562065,,,1.54%,1.84%
10/29/2004,0.0219343412624718,0.0188768121098194,0.0185113002459783,0.023387860388315,0.019634219040762,0.0258461652815449,,,2.14%,0.39%
11/30/2004,0.0306189381288696,0.0383499295605331,0.0223585048265739,0.038471440392097,0.0471729591131508,0.0409539454371165,,,3.63%,1.03%
12/31/2004,0.000611817793452762,0.010744797591787,0.010473034441267,0.0144239437441972,0.00870557893386992,0.0350349792367286,,,1.33%,3.44%
1/31/2005,-0.0168493723012358,-0.0350893512924066,-0.0188458098206552,-0.00266169937036204,-0.0163518494972117,-0.0104091146021973,,,-1.67%,0.64%
2/28/2005,0.00939180502672921,0.0145263190158468,0.0157863685388082,0.00674374231187802,0.0140977143646329,0.0375594398559597,,,1.64%,2.82%
3/31/2005,-0.017804269347692,-0.0236500478472596,-0.019114970790988,0.00159185763858635,-0.011820301746415,-0.0390677646741912,,,-1.83%,-2.13%
4/29/2005,0.00649594767771966,-0.00926019903722297,-0.00453089912452434,-0.00451896499475363,-0.00626154936473525,0.0064782312224931,,,-0.19%,0.00%
5/31/2005,-0.0200531760888166,-0.0272297902165554,-0.0328558730413132,-0.00304479015288087,-0.0211844684541868,-0.0228549374553029,,,-2.12%,-0.28%
6/30/2005,-0.0191374822355572,-0.0274238936189216,-0.00486303340219288,-0.00508145147291939,-0.00873075316216593,0.0101356007675436,,,-0.92%,2.93%
7/29/2005,-0.00378864894456504,0.00624761816577818,0.000451290427043533,-0.00720746610704587,-0.00282086273811188,0.00766144830343487,,,0.01%,1.15%
8/31/2005,0.00717641152742501,0.0100729708350454,0.00847463322038375,-0.00352552265511755,0.00885600521199551,0.00248473757250886,,,0.56%,-0.47%
9/30/2005,-0.0242229440130903,-0.0176499582104063,0.000700714459990454,0.00072522476971168,0.00236391456612911,0.000503489741347824,,,-0.63%,2.47%
10/31/2005,-0.0178109572716898,-0.00655253542255024,-0.00641901060204914,0.000152663842105522,-0.00962423017295025,-0.00558864970010548,,,-0.76%,1.22%
11/30/2005,-0.0167303544724792,-0.0161023265845687,-0.00166286644210117,0.00101458073567423,-0.0101062852532971,0.00756908574680309,,,-0.60%,2.43%
12/30/2005,0.00978306958496319,-0.00481904647004955,0.00820291547133212,0.00183199142778026,0.00291313443414096,0.00327424140017788,,,0.35%,-0.65%
1/31/2006,0.0255576974691557,0.0296569129977584,0.0238591978348317,0.0168361250436147,0.0209450573458963,0.0242734272466286,,,2.35%,-0.13%
2/28/2006,-0.0191388252181112,-0.0188796086051537,0.0024360425103965,-0.00756548764050774,-0.006259907412657,-0.00709641054160918,,,-0.94%,1.20%
3/31/2006,-0.00380190190168586,0.0164337862217417,-0.0114300143219316,-0.00312452709864638,-0.0084209121035275,-0.0214092783229832,,,-0.53%,-1.76%
4/28/2006,0.0332345498431245,0.0477845461417294,0.0260440971053179,0.0257400657942808,0.0244610856846517,0.0129150340329415,,,2.84%,-2.03%
5/31/2006,0.0115875346945718,0.0181578006043462,-0.00158858193407854,0.00645090165404971,0.000474630680938698,-0.0423855932143223,,,-0.12%,-5.40%
6/30/2006,-0.0156237503701565,-0.0108113363986104,-0.0165155503994813,-0.00649273984178547,-0.00243714388266264,-0.0263244404290623,,,-1.30%,-1.07%
7/31/2006,-0.00751861947254043,-0.00204793679910512,0.00770711972020252,-0.00484665556444583,0.00482545280949756,0.0323392591176001,,,0.51%,3.99%
8/31/2006,-0.00707121020531756,-0.00801909615717625,-0.0030554316626312,0.00649961702308055,0.000636339063081831,0.00864795139593435,,,-0.04%,1.57%
9/29/2006,-0.0135416064990137,-0.0160636377046522,-0.0101663495651819,-0.00301773130253169,-0.00227315571382755,-0.0142587931483081,,,-0.99%,-0.07%
10/31/2006,0.00833725790585543,0.00561174782032711,0.00812010533451579,0.00390342125667598,0.0201515130660331,0.0360148726383098,,,1.37%,2.77%
11/30/2006,0.0282646151760759,0.0463353158720283,0.0166234580814449,0.0109710841472554,-0.000109139131782537,0.022299114617627,,,2.07%,-0.60%
12/29/2006,-0.0133566308243282,0.0017766431201483,-0.00635933761141838,-0.00825938775266052,0.00135953998162575,0.0215635858759148,,,-0.05%,3.49%
1/31/2007,-0.0233333948387271,-0.00899269785579415,-0.0170334400215038,-0.00775579543132365,-0.00902922048545585,-0.00201474145258819,,,-1.14%,2.13%
2/28/2007,0.0107011737876107,0.00298159375537577,0.0115218567626087,0.00235996474402239,0.0045542766501884,0.00737022729533015,,,0.66%,-0.33%
3/30/2007,0.00373257842851146,0.00708411257511843,0.0092931101413635,-0.000572990690308778,0.00620584749300282,0.0141961204781822,,,0.67%,1.05%
4/30/2007,0.00259016838251719,0.0285376063576318,0.0140240283299465,0.00928373087464779,0.00753237938067519,0.0315703885215941,,,1.56%,2.90%
5/31/2007,-0.0170570349799963,-0.0153242358575733,-0.00175605994169176,0.00209741242537204,0.00437620714641612,0.00535537503134111,,,-0.37%,2.24%
6/29/2007,-0.00850173034008403,-0.0019492132066814,0.00242409455888676,0.00949495484897786,0.00300741739157326,0.017136079889414,,,0.36%,2.56%
7/31/2007,0.0236228115278797,0.00348642859482573,0.0160570514245956,0.00263278625867117,0.00766644285758189,0.000318630950909199,,,0.90%,-2.33%
8/31/2007,0.000706922938124244,-0.0143902491095562,-0.00781796603006305,-0.00246854962447768,-0.00613832730355307,-0.026769424654811,,,-0.95%,-2.75%
9/28/2007,0.01741708528442,0.0394619132972741,0.0382678567415157,0.0312719841832259,0.0104444896466378,0.0527958240576193,,,3.16%,3.54%
10/31/2007,0.00673729207192519,0.0189613742233046,0.0128975164084837,0.0245399562275073,0.0102839402698119,0.0306151273343852,,,1.73%,2.39%
11/30/2007,0.0156053569553072,0.00486014057095252,0.000351289117508952,-0.00918926279543422,0.000409614010199594,-0.0153685967657663,,,-0.06%,-3.10%
12/31/2007,-0.00946972190486239,-0.00570358397639001,-0.000950786407241666,-0.00386981312125448,-0.00349437483425727,0.00622358357663312,,,-0.29%,1.57%
1/31/2008,0.0116335945731347,0.0097797146388402,0.0169458532684191,0.00395617396846615,0.00607803313305408,-0.00237131738900247,,,0.77%,-1.40%
2/29/2008,0.0146144927758898,0.0133455213197848,0.0372704661776827,0.0230267640873819,0.020892040080136,0.00857875691048603,,,1.96%,-0.60%
3/31/2008,0.01189873448406,0.0205788488655756,-0.014217935351086,0.020093858084845,0.0284588374747391,-0.0169823923866765,,,0.83%,-2.89%
4/30/2008,-0.0044183045721278,-0.0136463563455538,-0.00705016796709435,-0.0156733959045372,-0.0010327864704843,0.0238706291427468,,,-0.30%,2.83%
5/30/2008,-0.00300486221529644,-0.00185592114570254,-0.0161117639256305,-0.00751374338896621,-0.00566941740208168,0.0173507193553695,,,-0.28%,2.04%
6/30/2008,-0.000649219388190986,0.00565467069605322,0.000786687922646134,0.00280089312437559,0.00628233478170046,0.0018037667767057,,,0.28%,0.25%
7/31/2008,-0.0102038994820137,-0.00882072549048057,-0.00574850686993178,0.00311563106492985,0.0116592773177124,0.0211922849464366,,,0.19%,3.14%
8/29/2008,-0.00999446209222468,-0.0240213819036366,-0.0537580733892402,-0.0497918545314479,-0.0631567371757368,-0.0367094676311941,,,-3.96%,-2.67%
9/30/2008,-0.00151998912948145,-0.029678417377248,-0.00649929005680267,-0.0334835242628532,-0.0530500438345392,-0.0608985934810781,,,-3.09%,-5.94%
10/31/2008,-0.0468040749264516,-0.0758626938153267,-0.0570988492046119,-0.0554760438986755,-0.0566203793305488,-0.125329110037938,,,-6.95%,-7.85%
