Dates,Portfolio1,Portfolio2,Portfolio3,Portfolio4,Portfolio5,,,,RX = Mean,HML = P5 - P1
11/28/2008,-0.00665760866757092,-0.0421339427926485,-0.0309389454699489,-0.0248550077931504,-0.0384984704054367,,,,-2.86%,-3.18%
12/31/2008,0.0931235685102625,-0.0125735889462474,0.0651640499181201,0.084712630089794,0.035979063309253,,,,5.33%,-5.71%
1/30/2009,-0.0337199488984247,-0.0366764876889699,-0.0468897552455077,-0.0359345408758668,-0.107258451960789,,,,-5.21%,-7.35%
2/27/2009,-0.0431239464505065,-0.0185115579235299,-0.0395450733493724,-0.0125798335231712,0.00312388308090961,,,,-2.21%,4.62%
3/31/2009,0.00529413634625209,0.00362016502242535,0.0669843867553642,0.0445151224050576,0.104541128168745,,,,4.50%,9.92%
4/30/2009,0.00244498980332641,0.0446086647124115,0.0162144172676454,0.0153063559128139,0.0303124507280443,,,,2.18%,2.79%
5/29/2009,0.0517496114650929,0.0704755648144747,0.0784936346640194,0.0527144126549847,0.107815560804082,,,,7.22%,5.61%
6/30/2009,-0.0118899002920272,-0.0215021694306103,-0.00970735672247108,-0.0126903011308961,0.0109689023331085,,,,-0.90%,2.29%
7/31/2009,0.0189314243817835,0.0456847935804556,0.0417237421848078,0.0332528810175179,0.0291484700691956,,,,3.37%,1.02%
8/31/2009,0.0102811215210498,0.00355219140123525,-0.0102796387967877,0.0112307252146669,0.0240614016557089,,,,0.78%,1.38%
9/30/2009,0.0348929416978322,0.00980671400640587,0.00230361030403969,0.0269879415274011,0.0541671611822892,,,,2.56%,1.93%
10/30/2009,-6.88899982270175E-05,-0.00440278183614973,0.0159399424438242,0.0119873899364276,0.00830018763497192,,,,0.64%,0.84%
11/30/2009,0.0160491514806352,0.0331951339880571,0.00731643001105947,0.000408300651630944,0.00655631661143546,,,,1.27%,-0.95%
12/31/2009,-0.0262219858252419,-0.0332596643126227,-0.030357863134738,-0.0226126306131655,-0.000555988892657733,,,,-2.26%,2.57%
1/29/2010,-0.0267394255955218,0.00481774675955365,-0.0207239237395436,-0.0263973848010008,-0.0177895344336543,,,,-1.74%,0.89%
2/26/2010,0.0041633680929517,0.0229040910676189,-0.0342418524945031,-0.00945958082115511,0.00180671219230921,,,,-0.30%,-0.24%
3/31/2010,-0.0129314979185317,0.0132956655023778,-0.00392390710635737,-0.00457703819061167,0.0215750110729673,,,,0.27%,3.45%
4/30/2010,-0.0156561936274216,-0.0140982162282716,0.00235415618174267,-0.0074944979096645,0.0223935738168038,,,,-0.25%,3.80%
5/31/2010,-0.0139333219280611,-0.051977017184853,-0.0610479878375864,-0.0760051833402948,-0.0762252381391598,,,,-5.58%,-6.23%
6/30/2010,0.0487641213957073,-0.0021617904528779,0.0126218761841865,-0.00843295505915459,0.00942080411874957,,,,1.20%,-3.93%
7/30/2010,0.0305980707166434,0.062543959779779,0.0626757068655064,0.0507036313484532,0.0610822789728298,,,,5.35%,3.05%
8/31/2010,0.0259863814465816,-0.028631654644236,-0.0240230561166142,-0.0369182831591578,-0.024421153026896,,,,-1.76%,-5.04%
9/30/2010,0.022004568953039,0.07166655198329,0.0296017632455465,0.0807923812277261,0.0703917944287232,,,,5.49%,4.84%
10/29/2010,0.0178058807512164,0.0201121321268386,0.0152012756845832,0.00481146336002258,0.0301361434247988,,,,1.76%,1.23%
11/30/2010,-0.0264157713817378,-0.0458009547906653,-0.0359041705097797,-0.0473923681486713,-0.0203686837475197,,,,-3.52%,0.60%
12/31/2010,0.0519661296978718,0.0269366325530078,0.0184585571187791,0.0527816132190009,0.0587738200239425,,,,4.18%,0.68%
1/31/2011,-0.00820506643360136,0.0227935535073562,0.00917369217777242,0.0265031546651729,-0.0130763195798325,,,,0.74%,-0.49%
2/28/2011,0.0073105831477629,0.00986655993670815,0.0183711774153638,0.0236704330336015,-0.00098335216485157,,,,1.16%,-0.83%
3/31/2011,0.00294920414265043,0.00797931274867314,0.015462397683033,0.0108242147054886,0.0184567502930395,,,,1.11%,1.55%
4/29/2011,0.037646846545369,0.0409189325377231,0.0323359745088976,0.0499099566136847,0.0514831659708868,,,,4.25%,1.38%
5/31/2011,-0.00674890838368492,-0.0290637557615216,0.00164580635259681,-0.0157670722239521,2.47049977629699E-05,,,,-1.00%,0.68%
6/30/2011,0.0124046255817567,-0.00590509634997588,0.00744835610153483,-0.00873933386122888,0.00865230099147707,,,,0.28%,-0.38%
7/29/2011,0.0571139482840961,0.0155506658119743,-0.00812611830425802,0.00278096094728575,0.0443158244648819,,,,2.23%,-1.28%
8/31/2011,-0.0054976017421432,-0.0160158039081761,0.00129053559532466,0.000215365882328733,-0.0223485434879425,,,,-0.85%,-1.69%
9/30/2011,-0.0588769935611404,-0.0529814529931443,-0.062833836518388,-0.0778007549103493,-0.0955585064767413,,,,-6.96%,-3.67%
10/31/2011,0.0126068902195314,0.0346461387843731,0.0366806650361112,0.0540862439580756,0.0747109006108221,,,,4.25%,6.21%
11/30/2011,-0.0173849997542399,-0.0301872190776382,-0.0280903310028683,-0.0412776002107644,-0.0342461277425954,,,,-3.02%,-1.69%
12/30/2011,-0.00990422320280954,-0.0362931239083339,-0.00488649286327864,-0.0251801263932517,0.00374681624461415,,,,-1.45%,1.37%
1/31/2012,0.0141406259481985,0.00699813061645305,0.0140515484937355,0.0143018142111523,0.0490298509161201,,,,1.97%,3.49%
2/29/2012,-0.0178376096084915,0.0215594014112345,0.014321970250767,0.0442189567379009,0.0191502354163443,,,,1.63%,3.70%
3/30/2012,-0.00801788300161715,-0.00303236070980151,-0.00482725754256802,-0.0137771559016625,-0.0291010348659952,,,,-1.18%,-2.11%
4/30/2012,0.0136887056901246,-0.00926070692094416,0.012595596223938,-0.0112381861727905,0.00271726855131454,,,,0.17%,-1.10%
5/31/2012,-0.0221968596767956,-0.0647892357592308,-0.0468998356199114,-0.0672054408775033,-0.0691890990071931,,,,-5.41%,-4.70%
6/29/2012,0.0224677636681985,0.00120794702146293,0.0150346423940685,0.0362056593173671,0.0572203970498841,,,,2.64%,3.48%
7/31/2012,-0.027943519714403,-0.00413391982623851,0.00811413748791284,0.00369693905637292,0.0218913408968963,,,,0.03%,4.98%
8/31/2012,0.0205746377543627,0.00812299599181926,0.0141136835307458,0.0324127517290969,-0.012604693874713,,,,1.25%,-3.32%
9/28/2012,0.0215084913146447,0.0142274946733922,0.0101125505309032,0.0113394052316702,0.0221826790518607,,,,1.59%,0.07%
10/31/2012,0.00747211149299576,-0.0097249942903308,-0.00888025246141105,-0.00304201500324131,-0.00319128363544685,,,,-0.35%,-1.07%
11/30/2012,0.00443251428689995,-0.0154554389605466,0.000248304284326428,0.000529922938090288,0.00273808290551192,,,,-0.15%,-0.17%
12/31/2012,0.0144054019908789,-0.0165838135174693,0.00640686240005084,0.0226545718477664,0.00297657037890997,,,,0.60%,-1.14%
1/31/2013,0.0170414933322053,-0.0123956579379078,-0.0147002279099091,0.0191973222173102,0.0115157236195161,,,,0.41%,-0.55%
2/28/2013,-0.0311163727608944,-0.0246985037694517,-0.0294712181499658,-0.0377329849947716,-0.0153687171938534,,,,-2.77%,1.57%
3/29/2013,-0.019008009708305,-0.0190118481862503,0.00609412799477238,-0.0148542869498771,0.0149119452410187,,,,-0.64%,3.39%
4/30/2013,0.0238050518662873,-0.00480094316458635,0.0140415650973136,0.0104173609577352,0.0122330133928191,,,,1.11%,-1.16%
5/31/2013,-0.0213537980032989,-0.0247823108012893,-0.0229093724653285,-0.022041103210041,-0.071598997189393,,,,-3.25%,-5.02%
6/28/2013,0.00819730811803043,0.00841490701881609,-0.00762846243505505,-0.0257767820600469,-0.0369951883408324,,,,-1.08%,-4.52%
7/31/2013,0.0216423475175551,0.0160927753191618,0.0157176689232776,0.0278050908206425,0.00717781064295198,,,,1.77%,-1.45%
8/30/2013,-0.00482327703538138,-0.0036402020841354,0.00175246271225404,-0.029310656422457,-0.0165833329142965,,,,-1.05%,-1.18%
9/30/2013,0.0278234189416784,0.0117036987470006,0.0397380417872577,0.0207577677124678,0.0640661094686668,,,,3.28%,3.62%
10/31/2013,0.00186207448509385,0.00135065019010355,-0.00832068168555805,-0.000946601761545485,0.00490518457198913,,,,-0.02%,0.30%
11/29/2013,0.00145775819857386,-0.0202452423146083,0.00386843439421353,-0.0222375983740007,-0.0238178216517535,,,,-1.22%,-2.53%
12/31/2013,-0.00722703872694708,0.0129018742149041,0.0144953185709126,0.00245203479767542,-0.00477442364281044,,,,0.36%,0.25%
1/31/2014,-0.0177557510940053,0.0041584047279592,-0.0122677892140746,-0.0377220645742176,-0.0166680619604447,,,,-1.61%,0.11%
2/28/2014,0.0268545731897222,0.0125618913416294,0.0198610858933969,0.026223002216923,0.0300678202374783,,,,2.31%,0.32%
3/31/2014,-0.00342065300322025,-0.00693981143044736,-0.00793824141566996,0.00138705562617802,0.0374906083111635,,,,0.41%,4.09%
4/30/2014,0.00633958534362133,0.00743414725137459,0.00379077332415589,0.00795106159097714,-0.00255592752090755,,,,0.46%,-0.89%
5/30/2014,-0.00634242563742538,-0.0172276007064221,-0.0176491058419767,0.00120795386814981,-0.00710589550837071,,,,-0.94%,-0.08%
6/30/2014,0.00713582350466757,0.00373543024332812,0.0100448989065262,-0.00366357941057616,0.0267630804740977,,,,0.88%,1.96%
7/31/2014,-0.0186754857007792,-0.0226432677678508,-0.0219005447500169,-0.0227689486245169,-0.0198434891275289,,,,-2.12%,-0.12%
8/29/2014,-0.0132486689535746,-0.0158275550116012,-0.0152519807517139,0.0097322617626372,-0.00289574111089697,,,,-0.75%,1.04%
9/30/2014,-0.045382034729606,-0.0400465787869805,-0.0281235458535809,-0.0342125969851858,-0.0656758584501064,,,,-4.27%,-2.03%
10/31/2014,-0.0127201407773769,-0.00712574237332658,-0.0181911638078456,-0.0260533318344504,0.00651429995361641,,,,-1.15%,1.92%
11/28/2014,-0.0308642565169488,-0.00885205176377885,-0.0168302532686457,-0.026227240648781,-0.0112625691013811,,,,-1.88%,1.96%
12/31/2014,-0.0180175767146125,-0.0274909895917639,-0.0247288136661151,-0.0384627629534884,-0.0203477368464925,,,,-2.58%,-0.23%
1/30/2015,0.00669393134654089,-0.0241539145714993,-0.046004517443228,-0.0602200594220349,-0.0587230621045426,,,,-3.65%,-6.54%
2/27/2015,-0.0230346042366129,-0.0149555040743879,0.00842230337151767,0.0136650311546626,0.0255314838578564,,,,0.19%,4.86%
3/31/2015,-0.0326514166592164,-0.0222880817911154,-0.0355133512564185,-0.031042764422137,-0.0159495231269008,,,,-2.75%,1.67%
4/30/2015,0.0381207424866542,0.0162172553149349,0.0370777292393999,0.0566820090254325,0.0277386439956022,,,,3.52%,-1.04%
5/29/2015,-0.0102228360695887,-0.0204505433310488,-0.0204775780393796,-0.0302916343570867,-0.0457698363701697,,,,-2.54%,-3.55%
6/30/2015,0.00958441875637039,0.0213026153996865,0.0217261624262793,-0.00424210480136045,-0.0194235559594151,,,,0.58%,-2.90%
7/31/2015,-0.0199891048232509,-0.0250350892351401,-0.00777121070393361,-0.038077395077164,-0.0331317446776355,,,,-2.48%,-1.31%
8/31/2015,0.00712244066040768,0.0116768902728128,0.00167736966681309,-0.0175961435692443,-0.0247784492029948,,,,-0.44%,-3.19%
9/30/2015,-0.00197865898375255,0.00598712797615209,-0.00583024893186435,-0.0223000739715168,-0.0124150958559517,,,,-0.73%,-1.04%
10/30/2015,-0.00282296704280433,-0.0120236045705204,0.00350472363377408,-0.0117509996636052,0.0460741281538194,,,,0.46%,4.89%
11/30/2015,-0.0409815302915145,-0.0237627661356463,-0.0354126031549552,-0.023334911610801,-0.0050888515575464,,,,-2.57%,3.59%
12/31/2015,0.0260020785642069,0.027192613767265,0.00344041478076906,-0.0277017825028412,0.0244034883993153,,,,1.07%,-0.16%
1/29/2016,-0.0187886991871031,-0.00439640908268785,-0.0116113261953436,-0.0106835089184205,-0.0394360811599097,,,,-1.70%,-2.06%
2/29/2016,0.0722429451114164,0.00378048425162425,0.00327269962472054,-0.019136563876652,0.0203027123827856,,,,1.61%,-5.19%
3/31/2016,0.0380361056036733,0.0319225251076041,0.00161617059084862,0.0471141657121039,0.0545721593412951,,,,3.47%,1.65%
4/29/2016,-0.00297029702970286,0.00372521899492861,0.0498545872803615,0.0300517722023099,0.00771014262518455,,,,1.77%,1.07%
5/31/2016,-0.0357915649384845,-0.0365183246073298,-0.0499379572433661,-0.0429543023078097,-0.0261251200486431,,,,-3.83%,0.97%
6/30/2016,-0.090565597026717,0.0134919824328466,0.00592216582064298,-0.00801171503330145,0.028580836375115,,,,-1.01%,11.91%
7/29/2016,-0.00896924722656534,0.00202082688937,0.00254378240876618,0.0037846535973689,0.0046543668425822,,,,0.08%,1.36%
8/31/2016,-0.0170503157465879,-0.0109517895449927,-0.00370670386871275,-0.00317391916204013,-0.00162052931996719,,,,-0.73%,1.54%
9/30/2016,0.0110275172627023,0.000350823672971234,0.0190037792447431,0.00754691530877172,0.0138719723465399,,,,1.04%,0.28%
10/31/2016,-0.0218977364591754,-0.036829321725547,-0.0262790876775662,-0.025281461833186,-0.027167639429894,,,,-2.75%,-0.53%
11/30/2016,-0.0297642436149311,-0.0324574780058651,-0.0354027356113462,-0.0356349974383787,-0.0200889968367895,,,,-3.07%,0.97%
12/30/2016,-0.0265953986784895,-0.00801491014229827,-0.00858921620877717,-0.00228857676063254,-0.013768040371734,,,,-1.19%,1.28%
1/31/2017,0.0246742753257247,0.0286620657965662,0.0198472065176423,0.0417486193198335,0.0320905351453605,,,,2.94%,0.74%
2/28/2017,0.00638143712039208,-0.0173301406764441,-0.0174954597591281,-0.0182138928964246,-0.010091791596477,,,,-1.13%,-1.65%
3/31/2017,-0.000499850044986316,0.00382381691679612,0.00647004993016198,0.00447370489739796,-0.0133229599548432,,,,0.02%,-1.28%
4/28/2017,0.0172526442237262,0.0169768832611827,-0.00201262825572224,0.00505080994063789,-0.00570355798507249,,,,0.63%,-2.30%
5/31/2017,0.0154828232058608,0.00517395505070128,0.029277755970893,0.0294683143087415,0.0119959068090773,,,,1.83%,-0.35%
6/30/2017,0.00742672368832809,0.013039876029888,0.0125620647006441,-0.0177619229776975,0.0221371758408502,,,,0.75%,1.47%
7/31/2017,-0.0103933747412008,0.0159614931807068,0.0596639187529282,0.0333688072811602,0.0299774722944624,,,,2.57%,4.04%
8/31/2017,0.0014140153878146,-0.0236881377502707,0.00128611234649689,0.0146171842863019,-0.00838224185061236,,,,-0.30%,-0.98%
9/29/2017,-0.0102960899618281,-0.0249256817314603,-0.00979527758836685,-0.00922724009819853,0.00221186620612408,,,,-1.04%,1.25%
10/31/2017,-0.0307676869041647,-0.0166471020957568,-0.0165195699574463,-0.0121866787764189,-0.0299721494294598,,,,-2.12%,0.08%
11/30/2017,0.0188241872354022,0.00926897827749995,0.00929666091545722,0.018505478630598,-0.00320209078723412,,,,1.05%,-2.20%
12/29/2017,-0.00777450127014012,0.00455665024630547,0.00555770908033715,-0.0017259946597431,0.0218792250809854,,,,0.45%,2.97%
1/31/2018,0.0443680876194568,0.0370299760151558,0.0290080527086383,0.0310125098768936,0.0385367841058782,,,,3.60%,-0.58%
2/28/2018,-0.0161064574276322,-0.0272211720226843,-0.022156435026488,-0.021592561810083,-0.0230165390246275,,,,-2.20%,-0.69%
3/30/2018,0.00167920978363134,0.00401068636828406,0.00523060688757271,-0.0152205728622202,-0.000557995431173097,,,,-0.10%,-0.22%
4/30/2018,-0.0182364111469981,-0.0191349825368217,-0.0278787934303694,-0.0204369274136715,-0.0182285751667949,,,,-2.08%,0.00%
5/31/2018,0.00310817673946162,-0.0368292488456883,-0.0365823478737567,-0.0239913623775422,-0.0101314913858209,,,,-2.09%,-1.32%
6/29/2018,-0.0113329300262148,-0.00341137018929427,-0.00243875393922488,-0.0103146918720227,-0.0186517570982079,,,,-0.92%,-0.73%
7/31/2018,-7.85237534350891E-06,-0.000280972032529414,-0.0123013816153997,-0.0076076106355305,0.00375767346589218,,,,-0.33%,0.38%
8/31/2018,-0.0113751303238255,0.0176737471643638,-0.011339224295589,-0.030228676347855,-0.0143860421318865,,,,-0.99%,-0.30%
9/28/2018,0.000856192438382974,-0.00465934750447705,-0.00431275954081467,-0.0125448028673835,0.00176484799092089,,,,-0.38%,0.09%
10/31/2018,-0.0294270083501295,-0.0285105722531273,-0.0344239539956374,-0.0180124695863747,-0.0196273443916707,,,,-2.60%,0.98%
11/30/2018,-0.0225724595506926,0.00419545409031752,-0.0038590476768352,-0.00345094374760224,0.0115433311302562,,,,-0.28%,3.41%
12/31/2018,0.00807198968945611,0.0315025160443407,0.00808342175804255,0.0123169243287224,-0.0198091196992233,,,,0.80%,-2.79%
1/31/2019,0.00573134876883508,0.0240719896683688,-0.00193573126773527,-0.0010005498972494,0.0240597734037729,,,,1.02%,1.83%
2/28/2019,-0.0101770113891049,-0.00873922629785529,-0.01100014104127,-0.0175915325124418,-0.0139025938920983,,,,-1.23%,-0.37%
3/29/2019,-0.00201888308557652,-0.0241962114616794,-0.0180069141740568,-0.0170222937476122,-0.00600794478619129,,,,-1.35%,-0.40%
4/30/2019,-0.00819842966742723,-0.000972904234048722,-0.00414444728184948,-0.00390513513249557,-0.0127469310551146,,,,-0.60%,-0.45%
5/31/2019,0.0145966453674122,0.0234303300591565,-0.00753033654133528,-0.00699684027685499,-0.0183770043626342,,,,0.10%,-3.30%
6/28/2019,0.00417180416624174,0.0234397320905833,0.0167645716024958,0.0311574286150558,0.0171702557782416,,,,1.85%,1.30%
7/31/2019,-0.0258032786885245,-0.0255954786757145,-0.0183516816483184,-0.0414859321196339,-0.0177164623133236,,,,-2.58%,0.81%
8/30/2019,-0.00747979151202716,-0.0146530131133047,-0.0160275571479783,-0.00358404846037352,-0.0212990025569227,,,,-1.26%,-1.38%
9/30/2019,-0.0133603061462958,-0.0124501827532041,-0.0208981720340629,-0.0115931863727454,0.000527029862661688,,,,-1.16%,1.39%
10/31/2019,0.0494277469766233,0.00734623568750648,-0.00186354378818732,0.0192564290085224,0.0103544164469321,,,,1.69%,-3.91%
11/29/2019,-0.014438676184296,-0.0145660626530483,-0.000402833659646662,-0.0160051984404678,-0.0103111687157931,,,,-1.11%,0.41%
12/31/2019,0.0301984291029351,0.0149022140775679,0.0152554620820002,0.00457117619455105,0.036496250715306,,,,2.03%,0.63%
1/31/2020,-0.014411795244523,-0.0148060309129594,-0.000405470161082167,0.00130610552503363,-0.0321404537622235,,,,-1.21%,-1.77%
2/28/2020,0.000961787444974549,-0.00575532134738577,-0.00947376168396275,-0.00936887798634623,-0.0282357613068177,,,,-1.04%,-2.92%
3/31/2020,-0.00084516188885797,0.000103594737387303,-0.0302978164299568,-0.0016694613596917,-0.0509148017763973,,,,-1.67%,-5.01%
4/30/2020,0.0661535482869469,-0.00445988740323711,-0.00465676805453463,0.0139065697665048,0.0170876258217739,,,,1.76%,-4.91%
5/29/2020,0.0499686745750525,0.0135184386652778,0.00172028429582949,0.00511725535610874,-0.0011952512468129,,,,1.38%,-5.12%
6/30/2020,0.00156937613253949,0.00992390617237304,0.0101766773789587,0.0130186886284447,0.0197334593193481,,,,1.09%,1.82%
7/31/2020,0.0373973052908314,0.0185966105537607,0.0154138702460851,0.0491903329478673,0.0471854457032506,,,,3.36%,0.98%
8/31/2020,0.00732328827830719,0.0126266523545526,0.0299412575063662,0.00924053162374761,0.0188842188320785,,,,1.56%,1.16%
9/30/2020,-0.0719577002448595,-0.0243545237578651,-0.0209928445600559,-0.0209888397424798,-0.0212379977914272,,,,-3.19%,5.07%
10/30/2020,0.0019751200349194,0.00146147957408305,-0.00803160109760503,-0.00792317677786636,-0.00566660008159288,,,,-0.36%,-0.76%
11/30/2020,0.0258611975494916,0.0255235433930752,0.0107087657319498,0.00172574134972159,0.0493883229045123,,,,2.26%,2.35%
12/31/2020,0.0455584443080701,0.0203440856567267,0.0214035484235509,0.0207795407509608,0.0199626821906942,,,,2.56%,-2.56%
1/29/2021,0.00309718969555051,-0.00717758581560823,-0.00816853932584261,-0.00853994514830547,-0.00415853599831026,,,,-0.50%,-0.73%
2/26/2021,-0.00605726691903008,0.00624086280468905,-0.0234395604395604,-0.00631852513603504,-0.000988830617038672,,,,-0.61%,0.51%
3/31/2021,-0.0414326586839038,-0.0337994620000234,-0.0337968150755196,0.00657706378240808,-0.0198270453459093,,,,-2.45%,2.16%
4/30/2021,0.0301642935377875,0.010255941164633,0.0224764337801349,0.0222903897267224,0.0171983257182677,,,,2.05%,-1.30%
5/31/2021,0.00190835488171004,0.0257706276942182,0.0136277672711091,0.0149450084119453,0.00906565186430786,,,,1.31%,0.72%
